ACSS1	1.03925763844691
ACTR1A	-0.252385907900113
AKR1A1	1.28862950098796
ATP5F1B	-0.240874520185215
ATP5F1D	-0.253838534101027
ATP5ME	-0.628496330432399
ATP5PO	-0.341458041486825
ATP6V1E1	-0.369901405051006
BCAN	0.304208716316037
CALR	0.26193477749408
CCT2	-0.324326371640295
CCT8	-0.0400832379590238
CKMT1A	-0.455592126201223
A0A0A6YYI4	-0.236392834384691
ELAVL2	-0.575276135039747
ELAVL4	-0.69345974134343
FARSA	-0.349039243546303
FARSB	-0.34061449140992
G3BP2	-0.473324783743685
GPD2	0.158498849933483
HNRNPD	-0.233798655875587
HPCA	-0.246867476664045
HPCAL1	-0.55254089029698
ILF2	-0.0395656107261538
KRAS	-0.40064116338388
MAP6	-0.599783970632368
MCCC1	0.349540055069443
NCALD	-0.951231003845467
NCAN	0.150314188841122
NCS1	-0.476283680655161
NDUFA2	-0.620195783979273
NDUFV2	-0.702566669790007
NOVA2	-0.306506312745311
NPEPPS	0.377944247608926
PCBP2	-0.274943988147127
PPP1CB	-0.278582826062696
PPP2CA	-0.278060402957398
PRKCSH	-0.0847744888671212
PRPSAP1	-0.289712910785407
PSPC1	-0.142293835389701
PTPRZ1	0.240404667053344
RBMX	-0.5620135544449
RIT1	-0.0320114550409382
RNH1	0.533801336695592
RNPEP	0.879543687317916
RPL15	-0.239599630984648
SDHB	-0.555153477845029
SEPTIN3	-0.331813823825217
SGIP1	-0.377690429619579
SLIRP	-0.451333228667623
TPD52	-0.55712533154555
TPD52L2	-0.509463851696533
TPPP	-0.291788189703757
TRAPPC3	-0.20815939364685
U2AF2	-0.293799167844881
UQCRFS1	-0.316257155660703
