AARSD1	-0.0750509025663745
ABI2	-0.0945503321429338
AP3S1	-0.345494580933598
APOO	-0.304085630572458
ARF6	-0.074485696310108
ARPC3	-0.0191701970091788
ARPC5L	-0.174227997494777
ATP5F1C	-0.30403212214488
ATP5PB	-0.26990581091708
ATP5PD	-0.360751362382566
ATP5MF	-0.359953854353465
ATP5MG	-0.0335819316038244
H0Y750	-0.145733144215472
ATP6V0C	-0.0889663773061793
ATP6V1D	0.00436362681641888
BAIAP2	-0.0798185714396766
FAM241B	-0.330362711003912
C19orf12	0.198405557403151
STUM	0.122323214904283
MAIP1	-0.182690040042871
C3	0.39387440312396
C6orf136	-0.151528294079251
CA4	-0.078581770026395
CARS	0.128280097080672
CD99L2	-0.172323042746539
CDK5	-0.552572870658944
CHCHD3	-0.10466983436782
CHCHD6	-0.258963072661113
CHMP6	-0.276018706594183
CHP1	-0.36791395142125
CISD1	-0.754250463346854
CLVS2	0.452459087590585
CNDP2	0.606583881871584
COA3	-0.410755595541825
A0A087X0I4	0.0712637848902065
COPS4	-0.234339863944067
COPS7A	-0.162432429293365
COQ7	-0.227720716811894
COX4I1	-0.294158211839104
COX5A	-0.386590264180838
COX5B	-0.683950901229289
COX6C	-0.497701279926107
COX7A2	-0.379051309402952
COX7A2L	-0.450818186020606
J3KNF8	-0.0410163582036693
CYB5R1	-0.0456551971037223
CYC1	-0.43008470248767
DBN1	-0.0952658793837451
DCLK1	-0.198243792876952
DNAJB6	0.112512175855617
DNAJC5	-0.421360380910931
DPM1	0.0460527999553929
EEF1E1	-0.156797542650975
EIF4A1	0.158215879922129
EPB41L2	0.156120053565068
FAM162A	-0.287213671261244
FAM169A	-0.0882644033059299
FIS1	-0.100917843501268
FKBP4	0.332349293032241
FUNDC1	-0.305873682903821
GANAB	0.278277765315237
NIPSNAP2	0.0308342468355411
GNG3	-0.618064294548008
GOLGA7B	0.00883591350281493
HINT3	-0.132113301326585
HRAS	-0.165911605498343
IGSF21	-0.32370656048718
ISYNA1	0.273389043352596
KATNAL2	0.321661583135548
LIN7A	-0.13835240280813
LRRC57	-0.152759826532958
LY6H	-0.9789862179167
MAPRE3	-0.403777442766113
MBLAC2	0.0902180455746243
MFF	-0.255387530797975
MLF2	-0.424124108509288
MPP2	0.136824943862237
MRPL12	-0.520341191072699
MT-CO2	-0.284050353015334
MTURN	-0.772048293479766
MYL6B	-0.524945064361198
NAPA	-0.49227377781137
NAPB	-0.615384427137181
NDUFA12	-0.358003175856387
NDUFA13	-0.135312578488123
NDUFA4	-0.392989010173543
NDUFA5	-0.152659500731911
NDUFA6	-0.248732810880799
NDUFA9	-0.182287023372596
NDUFAF3	-0.311251390806215
NDUFB10	-0.382976386188697
NDUFB11	-0.321027657933055
NDUFB3	-0.184771449113278
NDUFB4	-0.114803965495393
NDUFB5	-0.337029057102953
NDUFB8	-0.57730743725302
NDUFB9	-0.372586032658725
NDUFC2	-0.288415105325241
NDUFS3	-0.311256087866714
NDUFS7	-0.328334416014653
NDUFS8	-0.332376103460917
NIPSNAP1	-0.187671297023703
PCYT2	0.0610846839644107
PGAM5	-0.365790282946636
PGRMC1	-0.168570375594613
PHB	-0.0459076652950193
PIN1	-0.413557969005844
PRAF2	-0.025414786960917
PSMC2	-0.132320373379542
PSMD13	-0.0886758078045064
PTGES2	-0.288112191843096
NECTIN1	-0.165086026930179
MICOS13	-0.631682323119399
RALB	-0.166860909916362
RAN	0.299064791890962
RAP2A	-0.239858902642803
RAP2B	-0.148666687302867
REEP5	-0.287352985182706
ROGDI	-0.436991384042512
RPS10	-0.369443685068573
SDR39U1	-0.373238308340462
SERPINA1	0.352706279124915
SERPINA3	0.616758284910521
SFXN1	-0.194820377418864
SHISA4	-0.651531891314866
SNAP25	-0.417681968429395
SNAP29	-0.187961778589697
STAM	-0.272874535094687
STX1A	-0.366583055372042
STXBP6	0.26640459828905
SYNGR1	-0.372110796878146
SYNGR3	-0.154807782552216
TAGLN3	-0.250221864468293
ELOC	-0.445722980002154
THY1	-0.432284369903428
TIMM8A	-0.561434241133026
TMEM11	-0.289896982325391
TMEM126A	-0.271759240197672
TMEM65	-0.399638891609684
TOMM20	-0.438374823940062
TPD52L1	-0.661059504702337
TRAPPC5	-0.379629057384444
TTYH1	-0.136911846163569
UQCC2	-0.174684506333715
UQCR10	-0.199363619052627
UQCRQ	-0.466695980684537
VAMP1	-0.413676490950182
VAMP2	-0.0202286511571336
VAPA	-0.415106800783766
VAPB	-0.220275834985562
VAT1	0.144459328044555
VAT1L	0.187540057262027
VCP	0.116220526853013
VDAC1	-0.244307195021498
VDAC2	-0.107601480008847
VDAC3	-0.117784693087142
WDR61	0.343834876010106
YARS	-0.189925087527108
YWHAG	-0.138176256550148
